jednostka,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,1998,1999,2000,2019
Powiat augustowski,6091.0,5720.0,5610.0,5275.0,4973.0,4421.0,3667.0,3376.0,3859.0,4016.0,4127.0,4177.0,4232.0,3597.0,3258.0,2539.0,2138.0,2157.0,4644.0,4952.0,5551.0,2123.0
Powiat grajewski,5452.0,5194.0,5167.0,4996.0,4793.0,4479.0,3880.0,3127.0,3876.0,4227.0,4210.0,4112.0,4165.0,3685.0,3246.0,3082.0,2560.0,2389.0,4600.0,4911.0,5179.0,2059.0
Powiat moniecki,2213.0,1973.0,2018.0,1997.0,1956.0,1680.0,1436.0,1368.0,1691.0,1829.0,2006.0,2114.0,2149.0,1887.0,1880.0,1415.0,1084.0,1137.0,1750.0,2065.0,2164.0,1021.0
Powiat sejneński,2552.0,2512.0,2354.0,2328.0,2193.0,1887.0,1668.0,1547.0,1687.0,1700.0,2084.0,1832.0,1890.0,1337.0,1449.0,1376.0,1151.0,1090.0,1833.0,2053.0,2390.0,1052.0
Powiat suwalski,2559.0,2900.0,2658.0,2412.0,2162.0,1811.0,1081.0,957.0,1346.0,1327.0,1359.0,1484.0,1546.0,1006.0,965.0,844.0,644.0,574.0,5216.0,6171.0,2379.0,548.0
Powiat m.Suwałki,5892.0,6764.0,6156.0,5466.0,4959.0,4062.0,2602.0,2473.0,3566.0,3409.0,3541.0,3727.0,3644.0,2786.0,2379.0,2076.0,1639.0,1542.0,,,5553.0,1429.0
MAZOWIECKIE,346118.0,368856.0,363554.0,352946.0,332525.0,285612.0,219924.0,178028.0,224480.0,238341.0,246739.0,271927.0,283196.0,249777.0,216527.0,188910.0,154068.0,136545.0,195927.0,249216.0,289872.0,123208.0
Powiat warszawski,53774.0,,,,,,,,,,,,,,,,,,5973.0,9319.0,33972.0,
Powiat m. st. Warszawa,,65087.0,62542.0,64567.0,58398.0,49409.0,31934.0,20682.0,31302.0,38640.0,41613.0,49227.0,54842.0,48840.0,39724.0,33212.0,26056.0,19382.0,,,,17367.0
Powiat legionowski,5225.0,5906.0,6343.0,6213.0,5561.0,4579.0,3304.0,2215.0,3346.0,3263.0,3862.0,4592.0,5051.0,4633.0,3945.0,3576.0,2508.0,2331.0,2180.0,3113.0,3931.0,2223.0
Powiat miński,7480.0,7599.0,8010.0,8048.0,7535.0,6402.0,4436.0,2974.0,3650.0,4177.0,4479.0,5330.0,5886.0,4991.0,4119.0,3236.0,2614.0,2554.0,3272.0,4717.0,6166.0,2410.0
Powiat otwocki,6500.0,6409.0,6269.0,6300.0,6065.0,5365.0,3741.0,2342.0,3483.0,3605.0,3778.0,4424.0,4332.0,3722.0,3113.0,2795.0,2399.0,2008.0,3392.0,4740.0,5314.0,1804.0
Powiat wołomiński,12396.0,14299.0,14239.0,13932.0,12983.0,11823.0,6780.0,5674.0,8551.0,9161.0,9539.0,11586.0,12871.0,11615.0,10059.0,8860.0,6676.0,5951.0,5272.0,8585.0,9844.0,5247.0
Powiat grodziski,3145.0,3368.0,3502.0,3439.0,2972.0,1947.0,1228.0,1140.0,1846.0,2034.0,2202.0,2510.0,2505.0,2163.0,1911.0,1473.0,1145.0,1046.0,1656.0,2233.0,2546.0,861.0
Powiat nowodworski,5831.0,6202.0,5844.0,5010.0,4644.0,3826.0,2502.0,1966.0,2866.0,3467.0,3713.0,3705.0,3818.0,3636.0,2989.0,2554.0,1903.0,1901.0,3805.0,4684.0,5414.0,1827.0
Powiat piaseczyński,4634.0,4746.0,5518.0,5375.0,5330.0,4327.0,3390.0,3006.0,4599.0,5047.0,4968.0,5941.0,6052.0,5561.0,5061.0,4560.0,3841.0,3487.0,1757.0,2554.0,3176.0,2834.0
Powiat pruszkowski,5621.0,6213.0,6298.0,6041.0,5785.0,4941.0,3650.0,2528.0,3865.0,4125.0,4275.0,5039.0,5505.0,4701.0,4229.0,3734.0,2897.0,2541.0,2242.0,3288.0,4320.0,2074.0
Powiat warszawski zachodni,4452.0,4998.0,5091.0,4440.0,4066.0,3219.0,2187.0,1655.0,2464.0,2732.0,3113.0,3247.0,3540.0,3001.0,2363.0,1801.0,1401.0,1240.0,10431.0,16196.0,3182.0,1032.0
Powiat ciechanowski,8975.0,8853.0,8813.0,8413.0,7902.0,6402.0,5288.0,4116.0,5093.0,5336.0,5785.0,5792.0,5912.0,5362.0,5155.0,4494.0,3681.0,3378.0,5677.0,7577.0,8296.0,3054.0
Powiat mławski,8711.0,9408.0,9584.0,8434.0,6267.0,4819.0,3679.0,3313.0,4470.0,4213.0,3966.0,4623.0,4831.0,3845.0,3664.0,2753.0,2088.0,1727.0,5662.0,7038.0,7960.0,1718.0
Powiat płoński,9284.0,9835.0,9163.0,8641.0,8233.0,7033.0,6101.0,4510.0,5597.0,5552.0,5808.0,6112.0,6205.0,5618.0,5053.0,4377.0,3619.0,3622.0,6552.0,7040.0,8583.0,3185.0
Powiat pułtuski,4946.0,5257.0,5015.0,4927.0,4595.0,3967.0,3126.0,2564.0,3645.0,3978.0,4435.0,4861.0,4915.0,4594.0,4122.0,3759.0,2708.0,2555.0,3138.0,4173.0,4458.0,2457.0
Powiat żuromiński,4523.0,4983.0,4999.0,4934.0,4576.0,3861.0,3431.0,3160.0,3773.0,3599.0,3909.0,4057.0,4127.0,3662.0,3349.0,2898.0,2537.0,2480.0,3570.0,3859.0,4328.0,2404.0
Powiat makowski,5173.0,5386.0,5390.0,5333.0,5180.0,4763.0,4217.0,3688.0,4313.0,3820.0,4662.0,4879.0,4904.0,4342.0,3848.0,3615.0,3463.0,3019.0,3524.0,4282.0,4738.0,2848.0
Powiat ostrołęcki,8491.0,8732.0,8785.0,8431.0,7965.0,7203.0,6143.0,3990.0,4972.0,5496.0,5790.0,6084.0,6158.0,5628.0,4998.0,4695.0,3842.0,3322.0,12169.0,11662.0,7607.0,2999.0
Powiat ostrowski,6437.0,6740.0,6566.0,6356.0,6254.0,5360.0,4573.0,4118.0,4829.0,4774.0,4948.0,5303.0,5157.0,4230.0,3676.0,3413.0,2836.0,2478.0,4173.0,5217.0,5659.0,2354.0
Powiat przasnyski,5345.0,5590.0,5198.0,5005.0,4447.0,3636.0,3064.0,2540.0,3287.0,3157.0,3398.0,3554.0,3797.0,3346.0,2950.0,2576.0,2067.0,2027.0,3810.0,4426.0,5008.0,1781.0
Powiat wyszkowski,7853.0,8066.0,8016.0,7765.0,7281.0,5467.0,4109.0,3410.0,4485.0,4598.0,4350.0,4421.0,4221.0,3172.0,2489.0,2103.0,1617.0,1327.0,4066.0,5336.0,6562.0,1022.0
Powiat m.Ostrołęka,5803.0,6150.0,6198.0,5876.0,5400.0,4843.0,3951.0,3243.0,3670.0,3909.0,3967.0,4007.0,4067.0,3748.0,3311.0,3181.0,2635.0,2302.0,,,5134.0,2072.0
Powiat białobrzeski,3182.0,3126.0,3063.0,2914.0,3090.0,2733.0,1975.0,1814.0,1928.0,1998.0,2142.0,2358.0,2111.0,1806.0,1512.0,1419.0,1139.0,1079.0,2185.0,2695.0,2841.0,1066.0
Powiat kozienicki,5922.0,6151.0,5673.0,5312.0,5436.0,4983.0,4047.0,3683.0,4389.0,4575.0,4767.0,4937.0,4974.0,4218.0,3493.0,3172.0,2763.0,2634.0,4088.0,5036.0,5714.0,2372.0
Powiat lipski,4219.0,4037.0,3910.0,3625.0,3482.0,3072.0,2636.0,2330.0,2566.0,2571.0,2580.0,2835.0,2796.0,2527.0,2264.0,2083.0,1809.0,1597.0,3493.0,3969.0,4039.0,1588.0
Powiat przysuski,6924.0,6955.0,6803.0,6365.0,6130.0,5863.0,5213.0,4686.0,5196.0,5339.0,5408.0,5646.0,5594.0,4882.0,4716.0,4294.0,3746.0,3515.0,4754.0,5586.0,6172.0,3391.0
Powiat radomski,19705.0,19924.0,19982.0,20179.0,19462.0,17608.0,15304.0,14491.0,16440.0,16858.0,16227.0,17071.0,16983.0,14834.0,13624.0,11919.0,10046.0,9489.0,29504.0,36979.0,17157.0,8901.0
Powiat szydłowiecki,6988.0,7037.0,6891.0,6623.0,6481.0,5709.0,5136.0,4686.0,5530.0,5521.0,5846.0,5941.0,6183.0,5219.0,4617.0,4248.0,3766.0,3541.0,5307.0,6332.0,6678.0,3328.0
Powiat zwoleński,3948.0,4014.0,3892.0,3643.0,3759.0,3180.0,2782.0,2397.0,2952.0,3173.0,3098.0,3383.0,3566.0,3185.0,2892.0,2279.0,1728.0,1588.0,3051.0,3509.0,3740.0,1428.0
Powiat m.Radom,26692.0,27883.0,27737.0,26676.0,26582.0,23887.0,19963.0,17880.0,19959.0,21442.0,20020.0,21112.0,21129.0,18553.0,16845.0,14708.0,12131.0,11123.0,,,23508.0,10264.0
Powiat gostyniński,6083.0,6220.0,6219.0,6118.0,5879.0,4890.0,4002.0,3251.0,3693.0,3886.0,3808.0,4337.0,4456.0,3976.0,3346.0,3295.0,2875.0,2524.0,3792.0,4673.0,5370.0,2020.0
Powiat płocki,11477.0,12326.0,12614.0,11756.0,11492.0,9928.0,8031.0,5860.0,7070.0,7241.0,7506.0,7767.0,8198.0,7306.0,6343.0,5663.0,4817.0,4338.0,15273.0,18727.0,10161.0,3784.0
Powiat sierpecki,5989.0,5902.0,5886.0,5502.0,5256.0,4780.0,3927.0,3183.0,3685.0,3921.0,4353.0,4735.0,4678.0,4278.0,3812.0,3669.0,3252.0,3106.0,3994.0,4872.0,5482.0,2786.0
Powiat m.Płock,12890.0,14064.0,13981.0,13152.0,12824.0,10215.0,8401.0,6412.0,7078.0,7207.0,7698.0,8258.0,8338.0,7541.0,6383.0,5314.0,4506.0,4269.0,,,11261.0,3823.0
Powiat garwoliński,7573.0,7611.0,7716.0,7487.0,7251.0,6854.0,5060.0,4773.0,5570.0,4963.0,5077.0,5965.0,6429.0,6025.0,5567.0,4809.0,4240.0,3902.0,4545.0,6037.0,6551.0,3592.0
Powiat łosicki,2556.0,2635.0,2527.0,2399.0,2392.0,2083.0,1750.0,1614.0,1882.0,1689.0,1864.0,1950.0,1907.0,1810.0,1611.0,1308.0,992.0,879.0,1846.0,2014.0,2252.0,665.0
Powiat siedlecki,5755.0,5603.0,5385.0,5122.0,4912.0,3899.0,2764.0,2281.0,2762.0,3143.0,3111.0,3539.0,3897.0,3083.0,2723.0,2315.0,1955.0,1729.0,7667.0,9771.0,5438.0,1347.0
Powiat sokołowski,3847.0,3818.0,3693.0,3615.0,3557.0,2881.0,2144.0,1808.0,2046.0,2360.0,2518.0,2780.0,2900.0,2662.0,2251.0,1935.0,1543.0,1326.0,2459.0,3304.0,3706.0,1282.0
Powiat węgrowski,6116.0,5772.0,5716.0,5619.0,5449.0,4594.0,3762.0,3798.0,4201.0,3877.0,3653.0,4053.0,4088.0,3572.0,2894.0,2498.0,1824.0,1624.0,3221.0,4284.0,4954.0,1450.0
Powiat m.Siedlce,6093.0,5996.0,5621.0,5369.0,5195.0,4546.0,3323.0,2994.0,3402.0,3605.0,3763.0,4201.0,4282.0,3314.0,2770.0,2459.0,1983.0,1802.0,,,5436.0,1443.0
Powiat grójecki,5087.0,5323.0,4271.0,4156.0,3741.0,3249.0,2625.0,2496.0,3263.0,3331.0,3430.0,3754.0,3541.0,2699.0,1986.0,1495.0,1091.0,953.0,3041.0,3801.0,4297.0,907.0
Powiat sochaczewski,5784.0,5636.0,5666.0,4983.0,4469.0,4113.0,3301.0,2241.0,3404.0,3375.0,3684.0,3965.0,4031.0,3709.0,3026.0,2864.0,2384.0,2084.0,3253.0,4330.0,4960.0,1624.0
Powiat żyrardowski,4689.0,4996.0,4925.0,4851.0,4247.0,3353.0,2944.0,2516.0,3358.0,3583.0,3626.0,4046.0,4419.0,4168.0,3724.0,3499.0,2945.0,2765.0,2133.0,3258.0,3957.0,2574.0
